NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2015,4256,10005,10022,2,55998,1,3143302,31,3,25,M,2008,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CCADDDCE,1101111.0,AABABDDDBEBACDCCDBCCBBCCEEB,111000109911000118901110100,555,555,555,555,555,555,555,555,555,555,555,56.0,74.2,75.0,73.0,83.0,95.0,80.0,63.0,75.0,60.0,49.9,52.2,36.7,20.0,55.0,35.0,C,D,C,A,A,D,B,D,D,A,A,A,F,F,B,D,D,A,A,E,A,A,A,A,31.0,B,A,A,C,A,C,C,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,1107,10005,10020,83,108388,1,2304400,23,2,28,F,2003,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,3,0,ACABDDCE,ACABDDCE,BCDAACBDEDBAEACBBCEACEDEBED,BCDAACBXEDBAEXCBXCEACEDEBED,ABABDDDE,10111101.0,BADABEBDEDBADBCABBEADEDCCED,101100191111091090110110011,555,555,555,333,555,555,333,333,555,555,555,56.2,45.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,62.5,45.0,45.0,70.0,20.0,C,C,C,C,B,C,B,D,B,B,C,A,F,D,C,B,F,B,B,B,A,A,A,A,23.0,B,A,C,A,A,A,D,E,E,B,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,1.0,6.0,6.0,3.0,5.0,1.0,6.0,5.0,6.0,7.0,6.0,1.0,1.0,6.0,6.0,5.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0
2015,472,10008,10028,1,1107377,1,3302403,33,3,25,F,2007,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,BDCDEDCE,111.0,EAACDDBDEACCDEAABCCDABCDDCE,001000000190001090000011000,555,555,555,555,555,555,555,555,555,555,555,28.9,47.5,37.5,62.5,65.0,45.0,70.0,60.0,60.0,60.0,22.7,20.0,38.3,80.0,0.0,35.0,C,C,B,B,B,C,E,D,C,B,C,A,C,D,C,D,D,E,E,B,A,A,A,A,33.0,A,A,F,G,A,A,B,E,H,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,1.0,6.0,1.0,3.0,3.0,5.0,8.0,8.0,8.0,1.0
2015,1270,10005,10020,1,96711,0,3543402,35,3,25,M,2007,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,DCABDDCE,1111111.0,DDABEBAEECADBCBCDAECDCECAEB,011101100090000090111000010,555,555,555,555,555,555,555,555,555,555,555,51.6,77.5,87.5,62.5,63.0,75.0,60.0,62.0,70.0,60.0,42.9,36.0,81.7,45.0,100.0,100.0,D,D,C,E,E,A,E,D,C,B,A,A,B,C,C,B,D,F,E,B,A,A,A,A,52.0,B,A,E,J,B,E,C,E,C,C,6.0,5.0,5.0,2.0,2.0,6.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0
2015,671,10005,10028,1,87284,0,5002704,50,5,29,M,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ADCDDCAE,10001001.0,DDBBBBECCBCECDDDDEBBBBBBCCC,010101010091110091000000000,555,555,555,555,555,555,555,555,555,555,555,34.9,47.5,37.5,62.5,67.0,55.0,70.0,58.0,50.0,60.0,30.7,32.0,23.3,20.0,15.0,35.0,C,C,B,C,B,B,D,B,B,B,A,A,F,F,C,B,B,A,A,B,A,A,A,A,43.0,B,A,B,A,A,A,C,E,B,B,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,4.0,5.0,6.0
2015,719,115,10028,13,51618,1,5107909,51,5,21,F,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,CABBDADCDBEEECCCDEBCBDACDBB,XAXBDADCDXEEECCCDEBCBDXCDBB,CEABDDCE,111111.0,BBBBBADADDECAACADEBCEDECEBA,909101101910001011110191010,555,555,555,555,555,555,555,555,555,555,555,55.5,67.4,75.0,56.0,53.0,65.0,50.0,59.0,55.0,60.0,51.5,56.5,23.3,20.0,30.0,20.0,B,B,C,B,B,B,B,E,C,A,A,A,B,F,D,B,D,B,A,A,A,C,A,A,51.0,A,A,B,C,A,E,D,E,E,A,5.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,7.0,6.0,5.0,2.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,8.0,8.0,6.0,2.0,6.0,6.0,6.0
2015,547,10001,10028,2,11318,1,3304557,33,3,25,M,2009,2010,2,0,1,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,DCABDBCE,1111011.0,AABDBCDDAEBAABBCDCCBBAECEAA,111000109911011118901000100,555,555,555,555,555,555,555,555,555,555,555,59.3,76.2,75.0,78.0,95.0,75.0,100.0,61.0,65.0,60.0,53.6,52.2,61.7,60.0,80.0,45.0,C,C,D,A,A,B,E,D,C,A,A,A,D,D,D,A,C,C,E,A,E,A,A,C,33.0,A,A,C,E,A,C,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,8.0,6.0,5.0,6.0,6.0,1.0,8.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,8.0,6.0,1.0,1.0
2015,23,10008,10028,22,2082,1,4313409,43,4,54,M,2006,2007,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ADADDDCB,10101110.0,ADDABBCCBBCEBDCEDDABCECADCB,101110099011010109099900008,555,555,555,555,555,333,555,333,333,333,333,37.0,46.1,62.5,21.5,43.0,55.0,40.0,0.0,0.0,0.0,34.0,40.0,0.0,0.0,0.0,0.0,D,D,C,A,A,C,A,B,C,B,A,A,B,B,C,E,C,F,E,C,A,A,A,E,43.0,E,D,A,B,B,B,C,E,A,C,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,1683,10005,10022,1,83834,1,2211001,22,2,25,M,2010,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,CCABDDCE,1111111.0,ADABC*ACDACECBABACECCDCDABA,111110111191101190110111001,555,555,555,555,555,555,555,555,555,555,555,70.7,77.1,87.5,61.5,63.0,75.0,60.0,60.0,60.0,60.0,68.6,76.0,26.7,50.0,30.0,0.0,E,E,A,B,E,B,B,D,E,A,C,A,D,D,B,D,B,E,E,B,A,A,A,A,22.0,A,B,F,H,B,B,D,E,A,I,6.0,3.0,4.0,3.0,5.0,6.0,5.0,2.0,6.0,4.0,5.0,6.0,6.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,4.0,4.0,7.0,7.0,1.0,5.0,6.0,6.0,4.0,6.0,6.0,3.0,1.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,3.0
2015,1472,10005,10020,1,111720,0,4207502,42,4,23,M,2009,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ACADDBDE,11101001.0,DDAEBCAECBCEEAADDAECDCBBBDB,011000100091001090111000100,555,555,555,555,555,555,555,555,555,555,555,47.5,62.3,62.5,62.0,50.0,90.0,40.0,74.0,50.0,80.0,42.6,36.0,80.0,70.0,100.0,70.0,C,C,D,A,A,C,E,D,C,A,E,A,C,D,B,B,C,B,A,B,A,A,A,C,21.0,A,A,B,A,A,C,E,E,E,B,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,1.0,7.0,7.0,1.0,6.0,1.0,1.0,6.0,6.0,7.0,7.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,7.0,1.0,6.0,6.0,1.0,6.0
2015,663,121,10028,2,65435,1,3136702,31,3,25,M,2007,2011,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,DCAADDCE,1101111.0,AABACDDDBEBADBBCDBABBAEBEBD,111000109911111118901000101,555,555,555,555,555,555,555,555,555,555,555,63.2,73.2,75.0,70.5,79.0,75.0,80.0,62.0,70.0,60.0,59.8,60.9,53.3,60.0,70.0,30.0,C,C,C,B,B,B,B,D,D,A,B,A,F,F,B,D,G,C,A,B,A,C,A,A,31.0,E,A,B,C,A,B,C,E,A,B,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,6.0,3.0,5.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0
2015,634,10002,10028,85,1127951,1,4314407,43,4,28,F,2006,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,DACBBCECDDEDEABBEACEECACABC,DACBBCEXDDEDEABBEACEEXACABC,CBCAEBEE,1.0,DDCBECEAEDEDEADDDEBDCBADABB,101101190111110000000910110,555,555,555,555,555,555,555,555,555,555,333,44.0,29.9,12.5,56.0,67.0,55.0,70.0,45.0,65.0,40.0,48.7,52.0,30.0,0.0,90.0,0.0,C,C,A,B,B,C,D,D,B,A,C,A,C,B,C,B,B,F,B,A,A,A,A,A,43.0,A,A,A,G,A,C,B,E,A,A,5.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,6.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0
2015,746,115,10028,2,16595,1,2304202,23,2,23,F,2009,2011,2,0,1,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACADDDDE,11101101.0,AABECEBEDEBACBECDCEABCCCEDD,111101019911010118911010111,555,555,555,555,555,555,555,555,555,555,555,71.6,73.8,75.0,72.0,62.0,70.0,60.0,82.0,90.0,80.0,70.8,73.9,53.3,80.0,70.0,10.0,B,C,B,B,B,C,B,D,D,A,A,A,D,B,B,D,B,B,A,A,A,A,A,A,23.0,B,A,B,A,A,C,D,E,A,F,5.0,2.0,4.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0
2015,383,10005,10028,2,8061,1,1501402,15,1,22,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BCDBDDDD,1011100.0,AABDCADEDCAABBBEADEABBECEBB,111000119901011008911100100,555,555,555,555,555,555,555,555,555,555,555,53.7,59.0,50.0,72.5,82.0,90.0,80.0,63.0,75.0,60.0,51.9,52.2,50.0,40.0,65.0,45.0,C,D,C,A,B,C,B,C,C,A,A,A,D,C,B,C,E,C,A,B,A,A,A,A,15.0,B,A,B,C,A,C,B,E,E,F,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,5.0
2015,1847,10005,10022,1,49259,1,2105302,21,2,25,F,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ACADEBBD,11100000.0,DCAACDACEBAEBDACACEEBDDEEEA,001010110091011090100100011,555,555,555,555,555,555,555,555,555,555,555,47.8,48.3,37.5,64.5,70.0,70.0,70.0,59.0,55.0,60.0,47.6,44.0,68.3,50.0,85.0,70.0,C,C,C,A,A,B,E,E,D,B,C,A,E,B,C,D,A,B,A,E,A,A,A,A,21.0,A,A,C,K,B,C,C,A,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,56,10001,10028,81,66897,1,3516200,35,3,27,M,2006,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,ADCCBCBDEBDACCBCADEEABDBDCC,XDCCBCBXEBDACCBCADEEABXBDXC,BDEBDDCD,11110.0,ADACBAADDDDBACDCACEEBCDDAEC,910110090010010110110090091,555,555,555,555,555,555,555,555,555,555,555,46.1,56.8,50.0,67.0,72.0,80.0,70.0,62.0,70.0,60.0,42.5,43.5,36.7,0.0,20.0,90.0,C,C,C,B,B,D,E,D,C,A,A,A,C,D,D,A,C,B,A,A,A,B,A,A,35.0,B,A,B,A,A,B,B,E,E,F,4.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,6.0,5.0,5.0,4.0,3.0,4.0,5.0,7.0,5.0,6.0,6.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0
2015,1967,10005,10022,22,51876,1,2103000,21,2,27,M,2007,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,CCAEEBCD,1100010.0,AECDBCCDABCDDCBEDCCECBCCDBD,110010099010101109199901008,555,555,555,555,555,555,555,555,555,555,555,41.4,50.7,37.5,70.5,78.0,70.0,80.0,63.0,75.0,60.0,38.3,45.0,0.0,0.0,0.0,0.0,D,D,C,A,A,B,B,C,D,A,E,A,D,D,B,E,D,E,E,J,A,A,A,A,21.0,A,A,B,A,A,C,C,C,B,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,163,10005,10028,2,19303,1,3303302,33,3,27,F,2006,2008,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BBBCCDDD,100.0,CCBAAAAABBCACBBDEDBAABED*CB,001000009901011008910100000,555,555,555,555,555,555,555,555,555,555,555,25.5,23.3,12.5,39.5,52.0,60.0,50.0,27.0,55.0,20.0,26.2,26.1,26.7,20.0,50.0,10.0,C,D,B,D,D,D,D,C,B,B,A,A,D,B,C,B,C,C,D,H,F,F,A,F,33.0,A,A,C,K,A,E,E,E,A,F,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,7.0,2.0,6.0,6.0,3.0,6.0,6.0,6.0,3.0,6.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0
2015,56,10001,10028,803,3203,1,3506003,35,3,27,F,2004,2007,2,0,0,1,1,1,0,8,0,0,0,27,0,1,0,ACABDDCE,ACABDDCE,CBDDACBECDDBBECBADCECBCACDA,CBDDAXBECDDBBECBADCECBCACDA,ACABDDCC,11111110.0,CBEEACBECCDBDECCADBEABAACDB,110019111011011011010101110,555,555,555,555,555,555,555,555,555,555,555,67.9,81.5,87.5,72.5,65.0,85.0,60.0,80.0,80.0,80.0,63.3,65.4,51.7,0.0,55.0,100.0,.,.,.,.,.,.,.,.,.,A,A,A,E,F,B,C,E,C,C,A,A,C,E,A,35.0,B,A,D,G,A,E,B,A,E,F,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,2.0,4.0,5.0,3.0,2.0,5.0,8.0,5.0,4.0,5.0,7.0,6.0,8.0,6.0,2.0,5.0,6.0,5.0,6.0,6.0,1.0,3.0,1.0,4.0,4.0,8.0,6.0,4.0,4.0
2015,519,10008,10028,2,10493,1,2927408,29,2,36,F,1998,2004,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BCABDDCB,1111110.0,BEBEAEDACECACBEADCBEBBEEBBB,001101109901010018901100000,555,555,555,333,555,333,333,333,333,333,333,36.2,45.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,39.1,0.0,0.0,0.0,0.0,C,C,C,A,A,B,D,C,B,A,A,A,E,D,B,C,C,C,E,B,A,A,A,A,29.0,E,A,B,A,A,C,B,E,H,B,6.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,1.0,7.0,1.0,7.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,6.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,7.0,7.0,1.0,1.0,6.0,1.0,1.0
2015,35,10001,10022,94,1150283,1,3501608,35,3,38,M,1995,2012,2,0,1,0,1,1,0,8,0,0,0,27,0,7,0,ACABDDCE,ACABDDCE,EEEABECCAAEAECBDDDADBCBCDAA,EEEAXECCXXEAEXBDDDADXXBXDAA,ACADDDCE,11101111.0,CEEABEEAAAEBEEBDDCAADAAEDAA,011191009910191110109909111,555,555,555,555,555,555,555,555,555,555,555,70.4,80.7,87.5,70.5,78.0,70.0,80.0,63.0,75.0,60.0,67.0,65.0,78.3,60.0,100.0,75.0,C,C,C,A,A,*,E,E,D,A,B,A,D,D,A,A,B,D,E,A,A,A,A,A,35.0,E,A,C,A,A,C,C,A,A,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,645,10008,10020,22,15132,1,4208906,42,4,24,M,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,CDCBDDAD,11100.0,AEBABECCAACEDDCECDCAEBACBBC,110111099111110119199901108,555,555,555,555,555,555,555,555,555,333,555,60.9,42.1,37.5,49.0,55.0,75.0,50.0,43.0,55.0,40.0,67.2,75.0,23.3,50.0,0.0,20.0,C,C,B,B,B,C,C,D,D,A,A,A,D,C,B,C,D,C,E,H,A,A,A,A,42.0,A,A,F,A,A,D,B,E,C,F,5.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,6.0,5.0,5.0,5.0,6.0,6.0,8.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0
2015,671,10005,10028,1,87284,0,5002704,50,5,21,F,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ACCADDCE,11001111.0,DDBADDCEDAAECCADCACCCDCECBC,010000001191101090010110000,555,555,555,555,555,555,555,555,555,555,555,47.8,70.0,75.0,62.5,64.0,80.0,60.0,61.0,65.0,60.0,40.4,36.0,65.0,60.0,65.0,70.0,C,D,B,D,D,C,B,B,C,A,A,A,C,D,B,E,B,C,E,B,A,A,A,A,23.0,A,A,A,A,A,C,C,E,A,I,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,2.0,4.0,1.0,3.0,4.0,1.0,5.0,5.0,5.0,6.0,5.0,1.0,1.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,2.0,6.0,3.0,2.0
2015,446,10008,10028,1,9229,1,4306106,43,4,23,M,2009,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ABCBDDEE,10011101.0,DEACDDABCAECADBBADCECECCCDA,001000100190010190000010001,555,555,555,555,555,555,555,333,555,333,555,35.9,54.1,62.5,41.5,83.0,55.0,90.0,0.0,0.0,0.0,29.8,28.0,40.0,50.0,0.0,70.0,C,C,A,B,B,C,E,D,C,A,A,A,B,C,B,B,B,C,E,I,A,A,A,A,43.0,A,A,B,A,A,B,B,E,A,H,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,167,10008,10028,85,102730,0,3548708,35,3,33,M,1999,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,DACBBCECDDEDEABBEACEECACABC,DACBBCEXDDEDEABBEACEEXACABC,BDCDDEEE,1001.0,DAABCAEDEDEDEABCE*AEEAACBAA,110100190111111010011911000,555,555,555,555,555,555,555,555,555,555,333,52.7,38.2,25.0,58.0,69.0,65.0,70.0,47.0,75.0,40.0,57.5,60.0,43.3,50.0,80.0,0.0,C,D,A,C,D,C,B,D,D,B,A,A,B,B,B,E,C,F,E,H,A,A,A,D,35.0,A,A,B,A,A,C,D,D,A,F,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,2.0
