NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2018,47,10001,10028,22,39391,1,5211800,52,5,31,M,2005,2014.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,ABDCBCDE,11.0,ACDAEAAACDCEBACCACDDEBADBDA,990990101000091088991191190,555,555,555,555,555,555,555,333,555,555,555,"36,8",24,25,"22,5",45.0,65.0,40.0,0.0,0.0,0.0,41,"43,8",25,20.0,55.0,0.0,C,D,D,C,D,D,B,C,D,A,D,A,C,C,A,A,B,E,E,A,A,A,A,D,52.0,A,A,F,A,B,B,C,C,A,A,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0
2018,316,10008,10028,93,114405,2,3550308,35,3,27,F,2011,2017.0,4.0,0,0,8,0,0,0,27,1,4,0,CACBEBDE,CACBEBDE,BDBDEDAAEBDBCDCEECCDECCEEAZ,BDBDEXAAEBDXXDCEECXDECCEEAZ,BCCABECA,100000.0,DABABBAADDEACACBBBBBCCCAECC,001009110009901000900110108,555,555,555,555,555,555,555,555,555,555,555,34,"32,5","12,5","62,5",73.0,65.0,75.0,52.0,60.0,50.0,"34,5","31,8",50,0.0,50.0,100.0,D,D,B,B,B,C,B,D,D,A,A,A,C,B,B,C,E,D,E,B,A,A,A,A,35.0,A,D,E,A,A,C,B,C,E,C,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0
2018,47,10001,10028,100,1182836,2,5201108,52,5,41,M,1996,2014.0,3.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,DCABCEAEDABDAEBECCDBEBDACDC,DCAXCEAEXABDAEBXCCDBEXDACDC,CADBEBEE,11011101.0,ECAACEEECACDAABBC.DBEEDABDC,011911019101101910111911011,555,555,555,555,555,555,555,555,555,555,555,74,"75,2",75,"75,5",79.0,75.0,80.0,72.0,80.0,70.0,"73,6","73,9","71,7",95.0,60.0,60.0,C,D,C,B,B,B,B,D,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,12.0,A,A,A,A,A,A,A,A,A,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018,83,121,10028,1,3927,1,4208203,42,4,21,M,2014,2016.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CBDACBDE,10000111.0,BDBDDADCCEDACBCBDBCDBAAECAC,991910190110008011109191199,555,555,555,555,555,555,555,555,333,555,333,"50,8","41,4",50,"28,5",36.0,60.0,30.0,21.0,65.0,10.0,"53,9","61,1","13,3",0.0,40.0,0.0,B,C,C,B,B,C,B,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,12.0,A,A,A,A,A,A,A,A,A,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018,2849,10008,10022,2,56188,1,3106200,31,3,24,M,2012,2014.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BACCDBBB,1100100.0,BEAADCDBABEDEBAECBAEEABCECE,091110110991199119119019011,555,555,555,555,555,555,555,555,555,555,555,"63,5","44,1","37,5",54,51.0,95.0,40.0,57.0,65.0,55.0,"69,9","73,7","48,3",50.0,65.0,30.0,D,D,B,B,B,C,B,D,D,A,A,A,B,D,B,C,C,C,C,B,A,A,A,A,31.0,A,A,A,A,B,B,E,E,C,B,4.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,2.0,4.0,2.0,2.0,4.0,6.0,6.0,6.0,4.0,4.0,6.0,4.0,3.0,3.0,3.0,6.0,4.0,6.0,6.0,5.0,6.0,1.0,6.0,4.0,6.0
2018,1487,118,10020,2,68327,1,4106902,41,4,30,F,2005,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CAAABDDE,11000011.0,CAAADCBACBADABCBDBEECBBCBEC,191110000991099009019119100,555,555,555,555,555,333,555,555,333,333,333,"40,1","39,4",50,"23,5",32.0,40.0,30.0,15.0,75.0,0.0,"40,3","47,4",0,0.0,0.0,0.0,D,D,A,D,B,B,D,D,B,B,A,A,D,B,C,C,E,D,E,H,A,A,A,A,41.0,A,A,A,C,B,C,B,E,E,D,6.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,6.0,5.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0
2018,1227,121,10022,2,48567,1,2903201,29,2,24,M,2013,2013.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BBABBDBD,10000.0,ADCADCDBCDACEBDECEACABDCBAA,090110110990199119109109100,555,555,555,555,555,555,555,555,555,555,555,"42,5","23,9","12,5",41,39.0,75.0,30.0,43.0,75.0,35.0,"48,7","52,6","26,7",35.0,5.0,40.0,A,A,A,A,A,A,A,A,A,A,B,A,D,F,B,D,D,B,A,E,A,A,A,A,29.0,E,A,B,C,A,B,C,E,E,C,5.0,3.0,6.0,5.0,6.0,6.0,5.0,6.0,4.0,5.0,6.0,5.0,5.0,6.0,4.0,6.0,4.0,6.0,4.0,3.0,5.0,4.0,6.0,5.0,1.0,2.0,1.0,6.0,4.0,6.0,4.0,1.0,3.0,4.0,4.0,6.0,5.0,4.0,6.0,5.0,3.0,6.0
2018,1552,10005,10022,2,49417,1,2207702,22,2,22,M,2013,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BACBEBDE,1111111.0,ADEACCEEDDDEEBBACEBCDCEEDAD,090100000990199019009009000,555,555,555,555,555,555,555,555,555,555,555,33,"68,3","87,5","39,5",48.0,80.0,40.0,31.0,75.0,20.0,"21,2","15,8","51,7",45.0,60.0,50.0,C,C,C,C,B,C,E,D,C,A,D,A,D,D,B,C,C,B,A,E,A,A,A,A,22.0,B,A,B,A,A,A,B,E,A,E,3.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,3.0,5.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0
2018,1472,10005,10020,1,111720,2,4207502,42,4,29,F,2006,2016.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CAACCCDC,11000010.0,DCDCDCAADCBCCEAABCCCAEEDBBC,990910090001018100109090099,555,555,555,555,555,555,555,555,555,555,555,"32,5","53,3","37,5",77,70.0,90.0,65.0,84.0,80.0,85.0,"25,6","27,8","13,3",0.0,40.0,0.0,D,D,A,D,D,D,B,C,D,A,A,A,E,D,B,E,B,B,A,B,A,A,A,A,50.0,D,A,B,C,A,C,B,E,A,E,5.0,5.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,1.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,5.0,1.0,1.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,3.0,1.0,5.0,3.0,6.0
2018,1472,10005,10020,38,111730,2,4207502,42,4,31,F,2005,2015.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,DAACCBDE,1000111.0,DBBCBCCEDCBDBDBCCCBDCEDEEED,111101011010110011000011001,555,555,555,555,555,555,555,555,555,555,555,"50,8","46,4",50,41,31.0,75.0,20.0,51.0,75.0,45.0,"52,3","55,6","33,3",20.0,10.0,70.0,C,C,C,A,B,C,E,D,C,A,B,A,D,D,A,B,B,D,D,B,A,A,A,A,43.0,B,A,F,C,A,C,B,E,H,B,6.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,6.0,6.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0
2018,1586,10008,10028,1,63710,1,3152501,31,3,30,F,2014,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,DCECBBDE,111.0,CADCAAEBEECEAADDAECEBEABDCE,990900091100108000109090099,555,555,555,555,555,555,555,333,555,333,555,23,"30,3","37,5","19,5",39.0,75.0,30.0,0.0,0.0,0.0,"20,6","22,2","11,7",35.0,0.0,0.0,C,C,C,B,B,C,B,E,C,B,A,A,F,E,C,D,D,D,E,B,A,A,A,A,31.0,A,A,B,A,A,B,A,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,2556,118,10020,804,28159,1,3550308,35,3,25,M,2011,2013.0,4.0,0,0,8,0,0,0,27,0,6,0,CACBEBDE,CACBEBDE,AEDAADCECDECEEBCCABCCAEDBBD,AEDAXDCECDECXEXCXABCCAEXBXD,BADECBDE,1000111.0,DCBACDACDBEDDECBDBDADEECBBD,000191000010919090000019191,555,555,555,555,555,555,336,336,336,555,555,"29,5",30,50,0,0.0,0.0,0.0,0.0,0.0,0.0,"29,3","33,3","6,7",0.0,20.0,0.0,D,C,B,B,C,C,E,B,D,A,B,A,D,D,B,F,C,C,D,B,A,A,A,C,35.0,A,A,B,C,A,B,B,E,C,D,6.0,3.0,5.0,6.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,4.0,6.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,3.0,2.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,6.0,4.0
2018,316,10008,10028,2,72197,1,3550308,35,3,24,F,2011,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BBAABBED,100.0,EDDABAEECDBDBEBECAEEEBBCBBB,090101000991099119019119100,555,555,555,555,555,555,555,555,555,555,555,"39,3","23,5","12,5",40,37.0,65.0,30.0,43.0,35.0,45.0,"44,5","47,4","28,3",50.0,20.0,15.0,C,C,B,B,B,C,B,B,D,A,A,A,B,D,B,B,D,E,E,B,A,A,A,A,35.0,A,A,B,C,B,C,B,D,C,E,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2018,1187,10005,10020,2,22001,1,3510500,35,3,25,F,2011,2015.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BDACEBBE,1101.0,BDBADBCBADCDBBDABDDEABECBDD,090110010991099009019109100,555,555,555,555,555,555,555,555,555,555,555,"40,5","46,9","37,5",61,75.0,75.0,75.0,47.0,75.0,40.0,"38,3","36,8","46,7",20.0,60.0,60.0,E,E,C,D,D,C,B,D,B,A,A,A,D,D,B,D,C,B,A,B,A,A,A,A,35.0,A,A,B,C,A,C,C,E,C,C,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,6.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,5.0,5.0,4.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0
2018,1472,10005,10020,84,1170485,2,4207502,42,4,22,M,2013,2016.0,4.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,DEEDABBCDBCECCEBDCBAAEBCDDB,XEEDABBCDBCECCEXDXBAAEBCDDX,BBAEAACA,0.0,ABCACDEECDAECEBDCDBDCDCDBDB,900000000001100909100000019,555,555,555,555,555,555,555,555,555,555,555,"18,8","9,6",0,24,11.0,55.0,0.0,37.0,45.0,35.0,"21,8","17,4","46,7",20.0,70.0,50.0,C,C,C,B,A,A,A,C,A,A,A,A,B,B,B,E,D,D,E,B,A,A,A,A,42.0,A,B,A,A,A,D,C,E,A,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,1933,10005,10022,2,95962,1,3506508,35,3,25,M,2011,2012.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CDAECBEE,10000101.0,CCCAADEADCDADACAABBEEACCDBD,190100000990099009019009000,555,555,555,333,555,333,333,333,333,333,333,"15,7","22,5","37,5",0,0.0,0.0,0.0,0.0,0.0,0.0,"13,4","15,8",0,0.0,0.0,0.0,D,D,C,A,A,D,D,C,B,B,A,A,D,D,C,B,D,F,E,E,A,A,A,A,35.0,A,A,B,C,A,B,A,E,C,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,355,10005,10028,2,7715,1,4106902,41,4,24,F,2012,2012.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BBDDBDCD,0.0,CAABDDCDECEECBABCBDDBEEEADD,191010001990099019009009000,555,555,555,555,555,555,555,555,555,555,555,"23,3","16,4",0,41,51.0,55.0,50.0,31.0,75.0,20.0,"25,6","26,3","21,7",55.0,10.0,0.0,C,D,D,C,C,D,B,B,D,A,A,A,D,D,B,D,C,E,E,B,A,A,A,A,41.0,A,B,B,C,B,B,B,E,B,B,5.0,6.0,6.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,6.0,4.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,6.0,5.0,2.0,1.0,3.0,6.0,6.0,6.0,6.0,5.0,3.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0
2018,555,10008,10028,18,35443,1,2304400,23,2,31,F,2006,2010.0,1.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,DEDB.BDE,10111.0,EDEEABDBEEEEAADADBABCCDABDC,901101910101111110000000901,555,555,555,333,555,333,333,333,333,333,333,"39,4",30,50,0,0.0,0.0,0.0,0.0,0.0,0.0,"42,5",50,0,0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,A,B,A,D,F,B,F,G,B,A,B,A,A,A,A,23.0,D,A,B,C,A,A,E,E,E,E,6.0,4.0,1.0,3.0,2.0,4.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,6.0,6.0,2.0,3.0,1.0
2018,163,10005,10028,2,49636,1,3304557,33,3,25,M,2012,2013.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CAACCBDE,11000111.0,CACADCEACEACEBBEBEDABBBBBAA,190110000990199109009119100,555,555,555,555,555,555,555,555,555,555,555,"41,7","48,9","62,5","28,5",38.0,50.0,35.0,19.0,55.0,10.0,"39,3","42,1","23,3",50.0,0.0,20.0,D,E,A,E,E,E,B,D,E,A,D,A,B,A,B,C,E,D,E,H,A,A,A,F,33.0,A,A,B,A,B,B,C,E,C,A,6.0,5.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,1.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0
2018,1058,10005,10020,2,21561,1,2927408,29,2,26,M,2010,2015.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CBCDDBED,10100100.0,EADACABBEEBDEBBECDAEBBBDBBB,090101011991199119119119100,555,555,555,555,555,555,555,555,555,555,555,"57,9","44,5","37,5",55,56.0,60.0,55.0,54.0,90.0,45.0,"62,4","68,4","28,3",20.0,5.0,60.0,C,C,B,D,C,D,B,D,D,A,C,A,D,B,A,A,A,F,D,E,A,A,A,A,23.0,D,A,A,B,A,C,B,E,A,E,4.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0
2018,5,10002,10028,1,18373,1,2211001,22,2,34,M,2003,2013.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CBCBEBDE,10111111.0,BCDADEDCCADCAECADBDBBAACCBC,990911190011118111019190199,555,555,555,555,555,555,555,555,555,555,555,"68,5","71,3","87,5",47,50.0,90.0,40.0,44.0,80.0,35.0,"67,6","72,2","41,7",30.0,20.0,75.0,B,C,C,A,B,B,A,D,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,12.0,A,A,A,A,A,A,A,A,A,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018,163,10005,10028,85,1161357,2,3304557,33,3,45,M,2003,2005.0,1.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,BEAABACDCDBECDCBCDAEAEDCEDB,BEXABACDXDBECDXBCDAEAEXCEDB,CAECDBDE,11000111.0,BAAEAAEDCEAEADCADADACCEBEDB,109001019001019000000090111,555,555,555,555,555,555,555,555,555,555,555,"38,2","53,5","62,5",40,21.0,45.0,15.0,59.0,75.0,55.0,"33,1","34,8","23,3",10.0,50.0,10.0,C,C,C,A,A,C,B,A,D,B,A,A,C,B,C,D,E,D,E,B,A,A,A,A,33.0,D,A,B,J,A,B,C,E,F,C,5.0,5.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
2018,572,10002,10028,81,108648,1,3303302,33,3,22,F,2014,2015.0,1.0,0,0,8,0,0,0,27,0,5,0,CACBEBDE,CACBEBDE,EDCCCDADBEBABDDDAEACBBCCEDE,EDCXCDADBEXABDDDXEACBBCXEDX,CAABEDDE,11011011.0,EDECCCCDCBDAEDEDBEADAEEBBAC,110910010091010191100009009,555,555,555,555,555,555,555,555,555,555,555,"54,3","73,6",75,"71,5",72.0,80.0,70.0,71.0,75.0,70.0,"47,8","40,9","86,7",100.0,70.0,90.0,B,C,C,B,B,B,B,C,C,A,A,A,E,E,B,B,C,B,A,A,A,A,A,A,33.0,B,A,B,C,A,C,C,A,E,A,5.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,6.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,6.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,3.0,3.0,6.0,4.0,6.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,6.0,5.0,3.0,5.0
2018,19,10008,10028,29,1626,1,3509502,35,3,21,F,2015,2016.0,4.0,0,0,8,0,0,0,27,0,5,0,CACBEBDE,CACBEBDE,BEACBCAAECECBDCAADBEADCABDC,BEACBCAAECXCBDXAADBEXDXAXDC,CBCBBEDE,10110011.0,BBCDEBCAECECBEBCBAABAADDADC,100000011191109000009090911,555,555,555,555,555,555,555,555,555,555,555,"42,9","53,9","62,5",41,37.0,65.0,30.0,45.0,65.0,40.0,"39,2","36,4",55,10.0,55.0,100.0,C,C,C,B,B,D,B,D,C,A,A,A,D,D,B,D,D,B,A,B,A,A,A,A,35.0,E,A,B,H,A,E,D,A,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,17,93,10028,1,115870,1,3170206,31,3,28,F,2008,2013.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,DAABBBDE,1010111.0,BADBAEECEEDBCDDAAACBBBCCACA,990901091110008100119090099,555,555,555,555,555,555,555,555,555,555,555,"41,3","60,7","62,5",58,77.0,65.0,80.0,39.0,55.0,35.0,"34,8","38,9","11,7",35.0,0.0,0.0,C,C,B,C,C,C,.,.,.,A,A,A,D,D,B,C,A,B,A,A,A,A,A,E,31.0,A,A,F,B,B,B,E,E,A,A,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0
